DC,DSB,Lon,Lat,SST,SSS,Anch
149.2599362,112.5922037,-78.83462667,-11.9805,19.25900305,35.20325892,0
151.1476103,114.2882724,-78.84977833,-11.98880583,19.26541422,35.20269876,0
153.0234864,115.9816159,-78.86485708,-11.99702375,19.27324893,35.20216299,0
154.9081964,117.6686935,-78.87979833,-12.00563167,19.28520897,35.20153621,0
156.7984521,119.3628354,-78.89474333,-12.01433333,19.29688578,35.20089939,0
158.6592973,121.0307562,-78.90939652,-12.023,19.30966494,35.20025511,0
160.5415757,122.725099,-78.92423667,-12.03173667,19.32274638,35.19942218,0
162.4247563,124.4220552,-78.9390445,-12.0405445,19.33375208,35.1979423,0
164.3594287,126.2202679,-78.95481818,-12.04865152,19.34268322,35.19677757,0
166.2451045,128.0053557,-78.97052083,-12.056,19.34934367,35.1958914,0
168.1424781,129.8159684,-78.9864544,-12.06316667,19.3541601,35.19516674,0
170.0282605,131.6073897,-79.00216542,-12.07049875,19.35709537,35.19451484,0
171.8824692,133.3816708,-79.017735,-12.0775,19.3582018,35.19403001,0
173.7562013,135.1492365,-79.03313667,-12.08513667,19.35737147,35.19353652,0
175.6080342,136.8916557,-79.04827042,-12.09283333,19.35576909,35.19313502,0
177.519031,138.654164,-79.0634146,-12.10158127,19.35612787,35.1926874,0
179.4350047,140.4181344,-79.07851167,-12.1105,19.35467175,35.19234406,0
180.2194763,141.4446099,-79.08846917,-12.1076975,19.35833276,35.19343373,0
179.4923494,141.4266062,-79.09066667,-12.09060894,19.36998745,35.19600807,0
178.7377318,141.3953238,-79.0925,-12.07352917,19.38196533,35.19852509,0
177.9775288,141.3556741,-79.094,-12.05661917,19.39405334,35.20097286,0
177.1245237,141.2304048,-79.0945,-12.03944797,19.40600266,35.20339809,0
176.1696091,140.9725147,-79.0935,-12.02279231,19.41658176,35.20570485,0
175.2587964,140.79026,-79.093,-12.0057625,19.42762694,35.2080894,0
174.3966754,140.2560893,-79.09283333,-11.98874125,19.43914616,35.21048399,0
173.5570121,139.7148488,-79.09283333,-11.97150875,19.4515266,35.21151903,0
172.7130502,139.1699367,-79.0925,-11.95451667,19.46344498,35.21107451,0
171.9247053,138.6873395,-79.0925,-11.93765581,19.47556815,35.21063583,0
171.0518622,138.1374674,-79.09183333,-11.9200175,19.4877115,35.21015739,0
170.4555431,137.8750326,-79.0935,-11.90295885,19.50129437,35.20976967,0
169.8399027,137.5916168,-79.09466667,-11.88616789,19.51421269,35.20939104,0
169.3957819,137.4940517,-79.09733333,-11.86942606,19.52810895,35.20910677,0
169.0030591,137.4681015,-79.10053507,-11.8521316,19.54253616,35.20887929,0
168.6334077,137.466459,-79.10366667,-11.83505042,19.55007522,35.2086991,0
167.0320422,136.0092441,-79.09182177,-11.82498844,19.54283598,35.20765704,0
165.1516338,134.2394695,-79.07686,-11.81586,19.53088737,35.20631217,0
163.2655853,132.4644975,-79.06179634,-11.80683333,19.51696037,35.20484652,0
161.393259,130.5894484,-79.04684971,-11.79783333,19.50129488,35.2032753,0
159.4786297,128.6605443,-79.03153167,-11.78869833,19.47976447,35.20155025,0
157.5648561,126.7328086,-79.01617542,-11.77966667,19.45783275,35.19970814,0
155.6793048,124.8349239,-79.00092,-11.77108667,19.43633384,35.19778623,0
153.793042,122.9369655,-78.9855925,-11.76266667,19.41499971,35.19575684,0
151.9267256,121.0592139,-78.97039853,-11.75439853,19.39410426,35.19364231,0
150.0860736,119.2064686,-78.95545333,-11.74612,19.37379316,35.19144522,0
148.1819637,117.2910766,-78.93988627,-11.73783333,19.35289155,35.18907487,0
146.3091174,115.40858,-78.9244555,-11.73,19.33241267,35.18665363,0
144.4183841,113.5077258,-78.90888693,-11.7220536,19.31199496,35.18367769,0
142.5572542,111.6352468,-78.89364005,-11.714,19.30088596,35.18055425,0
140.6938722,109.7581253,-78.87851708,-11.70551708,19.29813351,35.17734578,0
138.7948032,107.8455133,-78.86305138,-11.697,19.29706256,35.17402078,0
136.9373647,105.9742938,-78.84793917,-11.68860583,19.29681891,35.17070431,0
135.0813666,104.1040892,-78.83284596,-11.68017298,19.29736558,35.16732726,0
133.132169,102.139532,-78.817,-11.67127348,19.29879237,35.16413331,0
131.2544316,100.2462424,-78.80176083,-11.66259417,19.30104338,35.16130754,0
129.4151878,98.39182183,-78.7868075,-11.65414083,19.30398391,35.15854452,0
127.5295522,96.48973735,-78.77151083,-11.64533875,19.30789322,35.15571812,0
125.7319816,94.67658187,-78.75689983,-11.637,19.31253741,35.1530282,0
123.8956752,92.82343569,-78.74201,-11.62833333,19.31832658,35.15028621,0
122.0620744,90.97364496,-78.72707937,-11.61983333,19.3237743,35.14755198,0
120.23671,89.13137617,-78.71224333,-11.61124333,19.32908127,35.14483556,0
118.3844473,87.26176181,-78.69717851,-11.60251185,19.33425814,35.14208385,0
116.4790346,85.3362894,-78.68167317,-11.59350325,19.33937162,35.13925811,0
114.6464882,83.47362315,-78.6667275,-11.58489417,19.34402811,35.13654457,0
112.83702,81.63304894,-78.65197821,-11.57631154,19.34847062,35.13386982,0
111.0104945,79.77395689,-78.63708921,-11.56758921,19.35217184,35.1311742,0
109.1836041,77.91364858,-78.62218442,-11.55884221,19.35062421,35.12848205,0
107.351787,76.04874776,-78.60718625,-11.55018625,19.33923896,35.12698543,0
105.5059195,74.16922843,-78.59204219,-11.5415,19.32374031,35.12570019,0
103.5896441,72.21962069,-78.57623,-11.53273,19.3077937,35.12403665,0
101.7703021,70.36887115,-78.56117164,-11.5245,19.29282681,35.12214521,0
99.96495305,68.53018201,-78.54625357,-11.51616667,19.27822241,35.11994397,0
98.14184897,66.67337832,-78.53114958,-11.50781625,19.26365077,35.11741305,0
96.30058407,64.79852059,-78.51584208,-11.4995,19.24909503,35.11455242,0
94.44907442,62.91285827,-78.50041851,-11.49116667,19.23464894,35.11135833,0
92.59464177,61.0232888,-78.48495375,-11.48278708,19.22039182,35.10782967,0
90.7494775,59.14230852,-78.46954655,-11.47442063,19.20410428,35.10398943,0
88.90844031,57.26502097,-78.45414465,-11.46607688,19.18328961,35.09983479,0
87.07058078,55.39034844,-78.43874275,-11.45773313,19.16172664,35.0953604,0
85.23610745,53.51857044,-78.42334085,-11.44938938,19.13941539,35.09056624,0
83.40524679,51.65000653,-78.40793895,-11.44104563,19.11635583,35.08545233,0
81.81206196,50.02803016,-78.39440583,-11.43428625,19.0955436,35.08087728,0
80.02021519,48.19520303,-78.37935667,-11.42566667,19.07105405,35.07515027,0
78.24446145,46.37876582,-78.36440667,-11.41707333,19.04278693,35.06913053,0
76.48591375,44.57885393,-78.34959375,-11.40833333,19.01522584,35.06276629,0
74.70341386,42.75695967,-78.33449,-11.39966667,18.98788078,35.05604173,0
72.86591287,40.88020433,-78.31886542,-11.39069875,18.96541817,35.04874155,0
71.13150236,39.11104476,-78.30405072,-11.38227536,18.94475994,35.04271781,0
69.38052441,37.32882662,-78.289,-11.374,18.92382841,35.03724708,0
67.6208289,35.54143066,-78.27379634,-11.36579634,18.90266724,35.03463506,0
65.85438565,33.75249096,-78.25842542,-11.35792542,18.88141907,35.03219251,0
64.08095389,31.96122148,-78.2429225,-11.35008917,18.85994417,35.0297519,0
62.30555267,30.17374217,-78.22734074,-11.34217407,18.83822903,35.02731548,0
60.45383451,28.29101686,-78.21101417,-11.3338475,18.81533964,35.02478099,0
58.30146029,26.01199775,-78.19211876,-11.321,18.78666085,35.02174159,0
56.62640494,24.25650362,-78.17719831,-11.31176582,18.76656666,35.01940352,0
55.03427708,22.5961665,-78.16288668,-11.30272002,18.74611128,35.01717291,0
53.37542322,20.88238696,-78.14781119,-11.29314453,18.72298068,35.01484243,0
51.78932076,19.26877633,-78.13322917,-11.28389583,18.69860765,35.01260926,0
50.16048652,17.60297833,-78.11808708,-11.27516667,18.66787551,35.01034266,0
48.57045866,15.87129027,-78.10311458,-11.2665,18.63481174,35.00811967,0
47.00400094,14.1799573,-78.08813708,-11.25763708,18.59875335,35.00590895,0
45.47581809,12.56207742,-78.07326312,-11.24866667,18.55995187,35.00372774,0
43.92321589,10.98075252,-78.05805961,-11.241,18.52087368,35.00156531,0
42.36443983,9.173103828,-78.04251708,-11.233,18.46222749,34.99936786,73
40.78517738,7.411117887,-78.02691892,-11.22466667,18.36751448,34.99717252,121
39.18088682,5.80663216,-78.01173625,-11.21633333,18.27121576,34.99504823,211
37.63111173,4.339266585,-77.99680625,-11.208,18.17265925,34.99378448,208
36.09275304,2.485006334,-77.98172083,-11.19983333,18.07038092,34.99265419,165
34.55012259,0.717632823,-77.96636895,-11.19220229,17.96513121,34.9916345,135
33.01722961,-1.36926355,-77.95083741,-11.18483741,17.85663847,34.99072181,128
31.4800099,-3.201065398,-77.9355025,-11.17733583,17.74549531,34.98993613,77
29.95532937,-4.626687283,-77.92004605,-11.17004605,17.6313441,34.98925639,13
28.48708543,-6.226396151,-77.9047525,-11.16283333,17.51245073,34.98869545,30
27.04804068,-7.953476679,-77.88929417,-11.1556275,17.29882327,34.98823843,48
25.65538103,-9.740927716,-77.87375292,-11.14841958,17.07974255,34.98789049,20
24.32831742,-11.54959532,-77.85825333,-11.14129333,16.85971912,34.98765269,11
23.08908767,-13.31828693,-77.84362625,-11.13283333,16.65488542,34.9876292,40
21.30892797,-15.02104012,-77.82845896,-11.12529229,16.45142261,34.98765678,114
19.62749771,-16.64215673,-77.81433375,-11.11600042,16.25944548,34.98794886,27
17.96717631,-18.27358732,-77.80066958,-11.10583625,16.07553576,34.98844958,3
16.22742802,-19.96457843,-77.78675208,-11.09608542,15.8951609,34.98905179,1
14.36892808,-21.68186948,-77.77283542,-11.08641771,15.72023741,34.98978291,6
12.50823097,-23.42717919,-77.75883542,-11.07683542,15.56742655,34.9906408,6
10.78591539,-24.90641401,-77.74866667,-11.06375125,15.48346045,34.99101793,0
9.045890508,-26.50487893,-77.73721092,-11.05204425,15.3999337,34.99052015,0
7.255677871,-28.35853695,-77.72083375,-11.0475,15.3021584,34.99029489,2
5.467726157,-30.48409551,-77.71462406,-11.00304261,15.23285289,34.98825192,74
6.684463579,-30.45251175,-77.72183333,-10.98750083,15.285595,34.98761195,50
7.078659399,-30.52729343,-77.729,-10.9722525,15.34056135,34.98701357,11
7.668655126,-30.71147062,-77.73629369,-10.95687298,15.39450649,34.98643982,15
7.543555749,-30.92866095,-77.7435,-10.94154527,15.44622848,34.98589615,24
6.878688454,-31.15159563,-77.75074792,-10.92625208,15.49630378,34.98538346,25
6.683988065,-31.15602041,-77.75816667,-10.911005,15.54520578,34.98490491,18
6.659656049,-30.82099985,-77.76558208,-10.89575125,15.5982554,34.98445555,24
6.954939951,-30.40214034,-77.77299958,-10.88050084,15.65531884,34.98403588,13
6.058602957,-30.07640286,-77.7803763,-10.86529036,15.70473059,34.98364617,16
5.390959197,-29.59164205,-77.78874792,-10.84941875,15.74669556,34.98328945,340
5.224948304,-29.26967196,-77.7965,-10.83433667,15.77892248,34.98297657,1170
5.387116037,-29.06432066,-77.80328531,-10.81883333,15.80411914,34.98264921,1102
5.823149329,-28.85940775,-77.81033333,-10.80329338,15.82771846,34.98235695,1504
6.029461259,-28.79534546,-77.81716667,-10.78783417,15.84782038,34.9820882,1499
7.058161886,-27.47122966,-77.83024875,-10.78824875,15.8971376,34.98256895,1932
9.006756825,-25.16115276,-77.84991156,-10.796,15.97757947,34.9834887,3165
10.81168783,-23.28630165,-77.86461621,-10.805,16.0435293,34.98423419,2127
12.66996269,-21.42711547,-77.87883333,-10.81482289,16.11178445,34.98494933,527
14.50630917,-19.59542694,-77.893,-10.82428524,16.18280575,34.98561837,1277
16.37011705,-17.74122072,-77.9075,-10.83366,16.26086345,34.98626057,696
18.23128214,-15.8936731,-77.92211845,-10.84278512,16.3543307,34.98686602,563
20.04458075,-14.04450353,-77.93733333,-10.8505,16.4501105,34.98742957,730
21.88324967,-12.1971402,-77.95249961,-10.85849961,16.5474256,34.98796536,965
23.72477551,-10.36180916,-77.9676592,-10.8665,16.6588774,34.98846933,1906
25.55513185,-8.572565594,-77.98249224,-10.87482557,16.77186577,34.98893714,1267
27.40806312,-6.827875345,-77.99724529,-10.8835,16.88655052,34.98937393,2660
29.27484669,-5.132202426,-78.01199744,-10.89233078,17.0026903,34.98984509,4679
31.12863341,-3.267508773,-78.02670283,-10.901,17.11882487,34.99193046,379
33.0024024,-1.405011819,-78.04162016,-10.90966667,17.23701715,34.99400796,622
34.86345733,0.649383558,-78.0565,-10.91816667,17.35437151,34.99604299,1478
36.72282036,2.433650275,-78.07141019,-10.92657686,17.47101982,34.99804572,593
38.59263098,4.306524267,-78.08641198,-10.935,17.58808225,35.00002436,4838
40.47138854,6.196693581,-78.10153849,-10.94337183,17.70549275,35.00198326,4395
42.32330159,8.005804384,-78.11637243,-10.95170576,17.8209663,35.00386774,954
44.78813715,10.26667896,-78.13589958,-10.96306625,17.97425616,35.00628973,2692
46.75783974,12.11406239,-78.15123375,-10.9725,18.09642307,35.00813999,8902
48.64834524,13.9178707,-78.16592253,-10.9815892,18.21348785,35.0098724,8
50.51640438,15.71675857,-78.18036426,-10.99066667,18.3289701,35.01153564,0
52.3753606,17.52818076,-78.19485978,-10.99952644,18.4271007,35.01317192,0
54.24505815,19.26581275,-78.20943693,-11.00843693,18.47280964,35.01478001,0
56.18045095,21.09368883,-78.22462698,-11.01762698,18.5162482,35.01641808,0
58.05677833,22.89257558,-78.23941873,-11.0265854,18.55828182,35.01797422,0
59.96237354,24.72997783,-78.25435292,-11.03585292,18.60075446,35.01950027,0
61.77028164,26.48332796,-78.2685,-11.04466667,18.64077121,35.02090799,0
63.64487085,28.30819508,-78.28309898,-11.05393232,18.68202913,35.02231744,0
65.51677404,30.119668,-78.29761833,-11.063285,18.72297044,35.02367574,0
67.42894222,31.93360843,-78.31244033,-11.07283333,18.76447453,35.02523141,0
69.31738574,33.73227423,-78.32696896,-11.08246896,18.80523977,35.03044536,0
71.14933408,35.5140953,-78.34167917,-11.0905125,18.83121832,35.036112,0
73.0326697,37.37635044,-78.35741667,-11.0975,18.84784407,35.04202702,0
74.9821119,39.29791843,-78.37349875,-11.10516667,18.86491779,35.04800918,0
76.85916773,41.11940544,-78.38813766,-11.11430433,18.88250031,35.05343446,0
78.91716139,43.14089128,-78.40471792,-11.12321792,18.89996483,35.05944066,0
80.8260842,45.01783483,-78.42006,-11.13156,18.91557893,35.06490913,0
82.68323595,46.84407806,-78.43490784,-11.13983333,18.93030254,35.07011941,0
84.57231003,48.7049421,-78.45003333,-11.1482,18.9436176,35.07534007,0
86.42364971,50.53117508,-78.46487,-11.15637,18.95710685,35.08037656,0
88.30068776,52.38446991,-78.479905,-11.16466667,18.97414087,35.08539526,0
90.25616142,54.32048002,-78.49570292,-11.17303625,18.9974531,35.09058045,0
92.16796664,56.21438357,-78.51113917,-11.18123625,19.02171031,35.09555874,0
94.05106618,58.06339156,-78.52633333,-11.18933333,19.04702572,35.10037339,0
96.05725487,60.02635298,-78.54227818,-11.19844485,19.07594146,35.10531768,0
97.92474857,61.84634897,-78.55683209,-11.20749876,19.10485212,35.10971903,0
99.78899928,63.67197218,-78.571535,-11.21618417,19.13486901,35.11409108,0
101.4290127,65.52512671,-78.58640875,-11.22507542,19.16688284,35.11842005,0
103.0029508,67.4100393,-78.60149584,-11.23416667,19.20101624,35.12271472,0
104.5797377,69.29923907,-78.61651292,-11.2435,19.23705113,35.12688057,0
106.1222132,71.13759321,-78.63109667,-11.25259667,19.24736673,35.1288951,0
107.6654497,72.97466409,-78.64559296,-11.26183333,19.25615843,35.13068173,0
109.2257308,74.8171508,-78.66014708,-11.271,19.2649765,35.13246513,0
110.781561,76.64814777,-78.67456863,-11.28016667,19.27405102,35.13421144,0
112.3654939,78.50506094,-78.68916224,-11.28949557,19.27848126,35.13595911,0
114.0263331,80.43622834,-78.70438042,-11.29904708,19.27929811,35.13777438,0
115.6918016,82.34330002,-78.71956204,-11.30806204,19.2816942,35.13959861,0
117.3752907,84.25780998,-78.73483625,-11.31700292,19.28595588,35.14142504,0
119.0199163,86.1066282,-78.74970292,-11.32533333,19.29154705,35.14320987,0
120.6773109,87.94944332,-78.76464152,-11.33333333,19.29020348,35.1450115,0
122.3756646,89.83801329,-78.77988998,-11.34166667,19.27282865,35.14682477,0
124.0756788,91.67773045,-78.79510025,-11.35,19.25884042,35.14861672,0
125.7562557,93.38032432,-78.81009042,-11.35816667,19.24820478,35.15037066,0
127.4463876,95.0942039,-78.82510667,-11.36655333,19.24119555,35.15209896,0
129.1120794,96.78548052,-78.83983333,-11.37516625,19.23841854,35.15393654,0
130.7878658,98.48734065,-78.85461235,-11.38366667,19.23860219,35.15657566,0
132.4741857,100.2008727,-78.86943367,-11.39226701,19.24228697,35.15923269,0
134.1648012,101.9192558,-78.88425208,-11.40083333,19.24920574,35.16189446,0
135.8479045,103.6309867,-78.8989525,-11.4094525,19.25972063,35.16454761,0
137.5488373,105.3611499,-78.91377134,-11.41810467,19.27311941,35.16722722,0
139.2628923,107.1051519,-78.92866208,-11.42682875,19.28381426,35.16953586,0
140.9981983,108.8712099,-78.94369542,-11.43566667,19.27383056,35.17152345,0
142.718462,110.6154621,-78.95855,-11.4445,19.26602877,35.1735258,0
144.4363026,112.3425493,-78.97336083,-11.45319417,19.26014895,35.17554898,0
146.1690242,114.0854152,-78.98826723,-11.4619339,19.25620482,35.17761748,0
147.8982667,115.8258703,-79.00308417,-11.47083333,19.25447854,35.17971877,0
149.6286952,117.5679575,-79.0179,-11.47956667,19.2545702,35.18184311,0
151.3575447,119.3091793,-79.03266375,-11.48833042,19.25670364,35.18399637,0
153.0514519,121.0161183,-79.04707393,-11.49707393,19.26100423,35.1861419,0
154.8366836,122.8155681,-79.06223542,-11.50623542,19.26670721,35.18843114,0
156.584984,124.5786779,-79.07702625,-11.51535958,19.27262202,35.19071106,0
158.2901345,126.2990271,-79.0914025,-11.52436792,19.27865499,35.19296962,0
160.0482541,128.0730182,-79.10621208,-11.53354542,19.28481976,35.19532308,0
161.7811863,129.8213118,-79.1208263,-11.5423263,19.29060803,35.19765874,0
163.5729217,131.6292763,-79.13590792,-11.55140792,19.29670201,35.20010462,0
165.3159638,133.3872663,-79.15062917,-11.55983333,19.3021202,35.20249123,0
167.0744636,135.1609527,-79.16546528,-11.56829861,19.30763025,35.20492611,0
168.8300103,136.9311122,-79.18030333,-11.5765,19.32475585,35.20737141,0
170.6862126,138.8023927,-79.1960054,-11.585,19.35749156,35.20997763,0
172.1602708,140.2699986,-79.20970375,-11.58546292,19.37361258,35.21168517,0
172.8967492,140.9632119,-79.21933333,-11.571,19.34303182,35.21160573,0
173.630777,140.5385067,-79.228695,-11.55697167,19.32930958,35.21101748,0
174.3819956,139.5022873,-79.2380925,-11.54274083,19.31773272,35.20992026,0
175.1309717,138.4615289,-79.24733333,-11.52835798,19.30497475,35.20884658,0
175.8514254,137.3689735,-79.25622667,-11.51344,19.29022487,35.20776089,0
176.511363,136.2872263,-79.26435417,-11.4988125,19.27443779,35.20672149,0
177.2050619,135.2071577,-79.27266667,-11.4839425,19.25773386,35.2057014,0
177.9237223,134.1705982,-79.28102292,-11.46931042,19.2407603,35.2047371,0
179.3222322,133.2758198,-79.29570667,-11.45262667,19.22492314,35.20382222,0
179.854315,132.3195361,-79.30472028,-11.438,19.20676377,35.2029647,0
179.8015951,131.386131,-79.3141925,-11.42314083,19.19545245,35.20214275,0
179.7360549,130.5847757,-79.32283333,-11.40990464,19.20779826,35.20145183,0
179.6359388,129.6970384,-79.33178708,-11.39537958,19.22240545,35.20071299,0
179.4665856,128.754795,-79.34,-11.3805,19.23902798,35.19995894,0
179.0839126,127.6003251,-79.34666667,-11.36410082,19.25814436,35.20007147,0
178.9835933,126.9341182,-79.35266667,-11.35316667,19.27504719,35.20070811,0
177.0718959,125.204778,-79.33775875,-11.34409208,19.25722929,35.20043075,0
